Year,Term,YearTerm,Subject,Number,Course Title,Primary Instructor,Aplus,A,Aminus,Bplus,B,Bminus,Cplus,C,Cminus,Dplus,D,Dminus,F,W,Average GPA
2017,Spring,2017-sp,IB,150,Organismal & Evolutionary Biol,"Clegg, Benjamin F",4,17,12,8,28,16,19,18,7,7,1,3,4,1,2.94
2017,Spring,2017-sp,IB,199,Undergraduate Open Seminar,"Kendall, Katharina D",3,15,6,3,3,1,0,1,0,1,1,0,5,1,3.24
2017,Spring,2017-sp,IB,202,Anatomy and Physiology,"Anderson, Philip S",0,18,16,13,28,21,12,10,10,3,7,2,6,3,2.98
2017,Spring,2017-sp,IB,271,Organismal Biology,"Cheng-De Vries, Chi-Hing",4,7,4,4,0,3,0,0,0,0,0,0,1,1,3.60
2017,Spring,2017-sp,IB,302,Evolution,"Berlocher, Stewart H",0,23,22,25,36,16,12,2,0,2,1,0,0,2,3.46
2017,Spring,2017-sp,IB,329,Animal Behavior,"Suarez, Andrew",0,99,0,0,61,0,0,10,0,0,0,0,0,0,3.66
2017,Spring,2017-sp,IB,361,Ecology and Human Health,"Allan, Brian F",0,40,42,19,13,6,2,3,0,0,0,0,0,1,3.77
2017,Spring,2017-sp,IB,364,Genomics and Human Health,"Hansen, Allison K",0,7,7,2,7,1,0,0,0,0,1,0,0,0,3.64
2017,Spring,2017-sp,IB,420,Plant Physiology,"Briskin, Donald P",4,12,4,3,10,0,1,0,0,0,0,0,0,1,3.70
2017,Spring,2017-sp,IB,451,Conservation Biology,"Paige, Ken N",11,27,13,8,10,1,0,1,1,0,0,0,0,0,3.77
2017,Spring,2017-sp,IB,453,Community Ecology,"Dalling, James W",11,10,8,2,1,1,1,0,0,0,0,0,0,0,3.84
2017,Spring,2017-sp,IB,464,Herpetology,"Davis, Mark A",3,10,0,1,3,1,0,2,0,0,2,0,0,0,3.37
2017,Spring,2017-sp,IB,483,Insect Pathology,"Solter, Leellen F",0,8,1,3,10,3,3,2,0,1,2,0,3,0,3.01
2017,Spring,2017-sp,IB,485,Environ Toxicology & Health,"Francis, Bettina M",1,21,8,7,2,3,0,0,0,0,0,0,0,0,3.84
2017,Spring,2017-sp,IB,532,Sustainability & Global Change,"Alleyne, Marianne",10,9,4,2,2,0,0,0,0,0,0,0,0,0,3.88
2017,Spring,2017-sp,IB,536,Evolutionary Biology,"Bell, Alison M",0,25,0,0,0,1,0,1,0,0,0,0,0,0,3.90
2017,Spring,2017-sp,IE,300,Analysis of Data,"King, Douglas M",2,9,13,10,7,9,11,5,3,2,0,1,1,0,3.20
2017,Spring,2017-sp,IE,300,Analysis of Data,"Sirignano, Justin A",4,10,12,14,26,3,2,4,2,0,1,0,0,0,3.45
2017,Spring,2017-sp,IE,330,Industrial Quality Control,"King, Douglas M",1,8,2,10,14,1,8,4,0,6,3,1,0,0,3.02
2017,Spring,2017-sp,IE,340,Human Factors,"Sanchez, Julian",44,2,3,1,0,0,0,0,0,0,0,0,0,0,3.95
2017,Spring,2017-sp,IE,361,Production Planning & Control,"Wang, Qiong",3,14,23,10,9,2,1,1,0,0,0,0,0,0,3.76
2017,Spring,2017-sp,IE,398,Stochastic Process and Applic,"Xin, Linwei",4,43,0,0,27,0,0,4,0,0,1,0,0,0,3.63
2017,Spring,2017-sp,IE,413,Simulation,"Jacobson, Sheldon H",0,16,9,9,27,1,4,13,1,0,5,2,1,2,3.16
2017,Spring,2017-sp,IE,420,Financial Engineering,"Feng, Liming",3,11,5,10,9,7,4,0,4,0,2,3,0,0,3.20
2017,Spring,2017-sp,IE,431,Design for Six Sigma,"Kim, Harrison H",0,9,3,8,5,3,1,1,1,0,0,0,0,0,3.55
2017,Spring,2017-sp,IE,498,Cmptng for ISE,"Garg, Jugal",4,7,10,3,4,5,1,0,0,0,0,0,0,0,3.67
2017,Spring,2017-sp,IE,525,Numerical Methods in Finance,"Chronopoulou, Alexandra",4,21,6,14,12,2,3,2,0,0,0,0,0,0,3.63
2017,Spring,2017-sp,IE,526,Stochastic Calculus in Finance,"Sowers, Richard B",15,7,23,7,8,0,3,0,0,0,0,0,0,0,3.76
2017,Spring,2017-sp,IE,531,Algorithms for Data Analytics,"Sreenivas, Ramavarapu S",14,4,6,3,0,1,0,0,0,0,0,0,0,0,3.86
2017,Spring,2017-sp,IE,598,Electronic Trading,"Lariviere, David",1,6,8,4,2,0,0,0,0,0,0,0,0,0,3.87
2017,Spring,2017-sp,IHLT,102,Survey of Interdisc Health,"Aguayo, Liliana",11,13,7,0,2,3,0,0,1,0,0,0,1,0,3.64
2017,Spring,2017-sp,IHLT,375,Interdis Collab in Health Serv,"Bobitt, Julie L",6,18,8,1,0,0,0,0,0,0,0,0,0,0,3.99
2017,Spring,2017-sp,IHLT,475,Field Experience in i-Health,"Frasca, Elizabeth A",2,30,0,0,1,0,0,3,0,0,0,0,0,0,3.83
2017,Spring,2017-sp,INFO,102,Little Bits to Big Ideas,"Padua, David A",3,13,20,24,12,12,10,5,4,1,0,0,3,1,3.33
2017,Spring,2017-sp,INFO,202,Social Aspects Info Tech,"Kendall, Lori S",4,12,29,13,11,7,6,5,1,4,1,1,7,1,3.22
2017,Spring,2017-sp,INFO,390,Web Technologies & Techniques,"Ginger, Jeffrey A",0,7,3,5,3,6,0,3,0,0,0,0,0,0,3.46
2017,Spring,2017-sp,INFO,490,Advanced Data Science,"Brunner, Robert J",31,88,7,6,5,2,2,4,0,0,1,1,0,0,3.81
2017,Spring,2017-sp,INFO,490,Makerspace B: Open Studio,"Ginger, Jeffrey A",4,13,6,3,2,3,2,1,0,0,0,0,0,0,3.68
2017,Spring,2017-sp,IS,418,Community Engagement,"Knutson, Ellen M",0,15,6,1,0,0,0,0,0,0,0,0,0,0,3.99
2017,Spring,2017-sp,IS,452,Foundations Info Processing,"Wickes, Elizabeth D",0,21,3,0,2,0,0,0,0,0,0,0,0,0,3.95
2017,Spring,2017-sp,IS,458,Instruction and Assistance Sys,"Wong, Melissa A",4,9,4,1,3,0,0,0,0,0,0,0,0,0,3.86
2017,Spring,2017-sp,IS,490,Introduction to Databases,"Gough, John P",0,21,5,0,1,0,1,1,0,0,0,0,0,0,3.87
2017,Spring,2017-sp,IS,490,Introduction to Databases,"Trainor, Kevin",5,5,7,3,2,0,0,0,0,1,0,0,0,0,3.74
2017,Spring,2017-sp,IS,501,Info Org and Access,"Smith, Linda C",0,66,4,2,1,0,0,0,0,0,0,0,0,0,3.98
2017,Spring,2017-sp,IS,502,Libraries Info and Society,"Knox, Emily J",0,8,11,3,1,1,0,0,0,0,0,0,0,0,3.89
2017,Spring,2017-sp,IS,502,Libraries Info and Society,"LaBarre, Kathryn A",6,13,1,1,0,1,0,0,0,0,0,0,0,0,3.92
2017,Spring,2017-sp,IS,507,Intr to Bibliographic Metadata,"Quinn, Dennis P",6,8,7,0,0,0,0,0,0,0,0,0,1,0,3.79
2017,Spring,2017-sp,IS,508,Collection Development,"Barnhart, Anne C",2,21,0,0,1,0,0,0,0,0,0,0,0,0,3.97
2017,Spring,2017-sp,IS,542,"Data, Stat, Info","Stodden, Victoria",0,12,19,8,0,3,0,0,0,0,0,0,0,0,3.87
2017,Spring,2017-sp,IS,543,Sociotechnical Info Sys,"Darch, Peter T",1,10,6,2,2,0,0,0,0,0,0,0,0,0,3.90
2017,Spring,2017-sp,IS,561,Information Modeling,"Schneider, Jodi A",1,17,3,2,2,0,0,0,0,0,0,0,0,0,3.92
2017,Spring,2017-sp,IS,562,Metadata in Theory & Practice,"McDonough, Jerome P",0,6,14,2,1,2,0,0,0,0,0,0,1,0,3.74
2017,Spring,2017-sp,IS,590,Comics: Advising Readers,"Tilley, Carol L",1,22,0,0,0,0,0,0,0,0,1,0,0,0,3.88
2017,Spring,2017-sp,IS,590,Data Visualization,"Turk, Matthew J",0,16,18,0,4,1,0,0,0,0,0,0,0,0,3.91
2017,Spring,2017-sp,JOUR,200,Introduction to Journalism,"Follis, Jennifer E",12,44,49,47,39,19,7,5,5,1,1,2,8,2,3.45
2017,Spring,2017-sp,JOUR,205,History of American Journalism,"Craft, Stephanie L",0,7,6,2,3,6,2,1,0,1,4,1,2,0,2.98
2017,Spring,2017-sp,JOUR,311,Media Law,"Holden, Benjamin A",2,11,7,8,4,0,2,0,0,0,1,0,0,1,3.68
2017,Spring,2017-sp,JOUR,361,Readings in Sports Journalism,"McDonald, Jean A",0,12,4,3,11,0,0,1,0,0,2,0,1,0,3.45
2017,Spring,2017-sp,JOUR,453,Crisis Communications,"Holley, Geralyn K",0,34,11,3,1,0,0,1,0,0,0,0,0,0,3.93
2017,Spring,2017-sp,KIN,100,Development Activities,"Peters, Joseph A",0,53,0,0,4,0,0,2,0,0,0,0,0,0,3.90
2017,Spring,2017-sp,KIN,100,Development Activities,"Strom, Dominick A",8,8,3,4,3,0,1,1,0,0,0,0,0,0,3.68
2017,Spring,2017-sp,KIN,101,Dance Activities,"Amjod, Raja M",7,4,4,1,2,0,1,1,1,0,0,2,1,0,3.06
2017,Spring,2017-sp,KIN,103,Badminton,"Chaparro, Gioella N",7,13,4,1,1,0,0,1,0,0,0,0,1,0,3.71
2017,Spring,2017-sp,KIN,103,Indoor Court Activities,"Hua, Andrew K",24,1,0,0,0,1,0,0,0,0,0,0,0,0,3.50
2017,Spring,2017-sp,KIN,104,Skating Activities,"Clarke, Caitlin L",0,315,0,0,26,0,0,11,0,0,5,0,5,2,3.82
2017,Spring,2017-sp,KIN,109,Team Sport Activities,"Amjod, Raja M",14,5,2,0,1,2,1,0,1,0,0,0,0,0,3.50
2017,Spring,2017-sp,KIN,109,Team Sport Activities,"Strom, Dominick A",14,1,4,3,2,3,0,2,0,0,0,1,0,0,3.27
2017,Spring,2017-sp,KIN,122,Physical Activity and Health,"Kaplan, Justine",13,27,15,10,10,6,4,5,2,0,0,0,1,0,3.54
2017,Spring,2017-sp,KIN,122,Physical Activity and Health,"Kinnett-Hopkins, Dominiqu",358,77,95,36,28,22,11,4,9,5,2,1,16,1,3.46
2017,Spring,2017-sp,KIN,125,Orientation KIN & Comm Health,"O'Neill, Amy",0,91,0,0,5,0,0,0,0,0,0,0,0,0,3.97
2017,Spring,2017-sp,KIN,130,Analysis of Basic Movement,"Carlson, Kristin N",1,2,12,6,4,3,3,0,1,0,0,1,0,0,3.48
2017,Spring,2017-sp,KIN,140,Social Sci of Human Movement,"Palac, Daniel E",0,23,29,17,16,16,9,5,2,0,1,0,0,0,3.50
2017,Spring,2017-sp,KIN,142,Contemporary Issues in Sport,"Sydnor, Synthia",0,445,0,0,161,0,0,47,0,0,16,0,24,5,3.55
2017,Spring,2017-sp,KIN,150,Bioscience of Human Movement,"Boppart, Marni",0,62,0,0,39,0,0,15,0,0,5,0,1,0,3.44
2017,Spring,2017-sp,KIN,199,UG Open Seminar: Brain Injury,"Hernandez, Manuel E",2,7,3,3,4,0,1,1,0,0,1,0,0,0,3.53
2017,Spring,2017-sp,KIN,201,Phys Act Research Meas & Meth,"Sebastiao, Emerson",0,46,0,0,6,0,0,3,0,0,0,0,0,0,3.84
2017,Spring,2017-sp,KIN,247,Intro to Sport Psychology,"Cohen, Jason D",1,516,48,33,60,7,9,13,3,2,3,2,12,2,3.78
2017,Spring,2017-sp,KIN,247,Intro to Sport Psychology,"Mullen, Sean P",1,24,0,0,6,0,0,1,0,0,1,0,0,1,3.74
2017,Spring,2017-sp,KIN,249,Sport & Modern Society,"Adamson, Matthew D",0,36,0,0,2,0,0,1,0,0,1,0,1,0,3.78
2017,Spring,2017-sp,KIN,249,Sport & Modern Society,"Littlefield, Melissa M",414,133,55,30,31,14,16,4,3,4,2,3,11,1,3.55
2017,Spring,2017-sp,KIN,257,"Coordination, Control & Skill","Lopez-Ortiz, Citlali",3,16,12,5,11,5,5,0,1,0,0,0,0,0,3.59
2017,Spring,2017-sp,KIN,259,Motor Development and Control,"Sosnoff, Jacob J",2,11,17,5,9,4,4,2,0,0,0,0,1,0,3.55
2017,Spring,2017-sp,KIN,262,"Motor Develop, Growth & Form","Carlson, Kristin N",1,7,8,8,5,1,4,3,3,1,1,0,1,0,3.25
2017,Spring,2017-sp,KIN,268,Children's Movement,"McLoughlin, Gabriella M",0,15,12,1,1,0,0,0,1,0,0,0,0,0,3.90
2017,Spring,2017-sp,KIN,340,Soc & Psych of Phys Activity,"Petruzzello, Steven J",0,32,26,26,25,7,11,4,3,0,1,0,0,0,3.54
2017,Spring,2017-sp,KIN,352,Bioenergetics of Movement,"Burd, Nicholas A",0,54,0,0,34,0,0,11,0,0,0,0,1,0,3.56
2017,Spring,2017-sp,KIN,355,Biomechanics of Human Movement,"Rice, Ian M",10,24,15,8,3,7,2,1,1,1,0,0,0,0,3.67
2017,Spring,2017-sp,KIN,365,Civic Engagement in Wellness,"Graber, Kim C",3,13,4,1,0,0,0,0,0,0,0,0,0,0,3.98
2017,Spring,2017-sp,KIN,369,Coaching Strategies,"Crull, Gary S",15,18,12,6,4,4,2,2,0,0,1,0,0,0,3.65
2017,Spring,2017-sp,KIN,401,Measure & Eval in Kinesiology,"Zhu, Weimo",0,45,21,6,4,6,1,1,0,3,0,0,5,0,3.59
2017,Spring,2017-sp,KIN,443,Psychophysiology in Ex & Sport,"Petruzzello, Steven J",0,63,1,4,4,1,2,0,0,0,0,0,0,0,3.90
2017,Spring,2017-sp,KIN,453,Nutrition for Performance,"Burd, Nicholas A",9,22,0,2,6,0,0,2,0,0,1,0,0,0,3.68
2017,Spring,2017-sp,KIN,459,Physical Activity & Aging,"Wilund, Kenneth",0,14,0,1,5,0,0,2,0,0,1,0,0,0,3.58
2017,Spring,2017-sp,KOR,202,Elementary Korean II,"Song, Jinsub",10,4,6,1,1,0,0,0,0,0,0,0,0,0,3.92
2017,Spring,2017-sp,LA,221,History of the Prison,"Ginsburg, Rebecca",1,11,4,4,19,3,2,10,2,0,6,1,3,0,2.93
2017,Spring,2017-sp,LA,222,Islamic Gardens & Architecture,"Ruggles, D F",1,8,6,8,11,6,7,7,4,2,1,1,6,0,2.88
2017,Spring,2017-sp,LA,241,Landform Design & Construction,"Emmerling-Dinov, Carol A",2,1,4,3,4,2,0,2,1,1,1,0,0,0,3.16
2017,Spring,2017-sp,LA,314,History of World Landscapes,"Deming, Margaret E",1,2,3,3,6,4,4,3,1,1,0,1,1,1,2.97
2017,Spring,2017-sp,LA,480,Sustainable Design Principles,"Deal, Brian M",7,18,30,10,23,6,0,1,0,0,0,0,1,0,3.67
2017,Spring,2017-sp,LAS,102,Transfer Advantage,"Soranso, Murillo S",7,8,1,1,3,0,0,0,0,0,0,0,1,0,3.60
2017,Spring,2017-sp,LAS,399,Leadership & Prof Development,"Soranso, Murillo S",36,33,13,3,3,1,0,0,0,0,1,0,0,0,3.88
2017,Spring,2017-sp,LAS,399,Leadership & Prof Development,"Thoss, Corey",41,24,4,2,3,3,1,1,0,0,0,0,1,0,3.69
2017,Spring,2017-sp,LAW,199,Poverty & the Law,"Bell, George J",6,6,7,5,9,3,1,1,1,1,0,0,0,0,3.47
2017,Spring,2017-sp,LAW,302,Transitional Justice,"Murphy, Colleen",0,1,6,4,7,4,0,0,0,0,1,0,1,0,3.33
2017,Spring,2017-sp,LAW,601,Contracts,"Kar, Robin B",3,4,2,21,7,2,5,0,1,0,0,0,0,0,3.47
2017,Spring,2017-sp,LAW,602,Property,"Reynolds, Laura A",1,4,7,9,13,4,4,0,0,0,0,0,1,0,3.42
2017,Spring,2017-sp,LAW,603,Torts,"Robbennolt, Jennifer K",0,4,7,16,9,4,5,0,0,0,0,0,0,0,3.51
2017,Spring,2017-sp,LAW,604,Criminal Law,"Johnson, Eric A",1,5,7,2,4,2,4,2,0,0,0,0,0,0,3.46
2017,Spring,2017-sp,LAW,604,Criminal Law,"Leipold, Andrew D",0,3,4,8,11,0,2,1,0,0,0,0,0,0,3.51
2017,Spring,2017-sp,LAW,606,Constitutional Law I,"Lash, Kurt T",0,1,9,21,5,7,4,0,0,0,0,0,0,0,3.52
2017,Spring,2017-sp,LAW,606,Constitutional Law I,"Mazzone, Jason",0,5,11,36,25,4,8,0,0,0,0,0,0,0,3.51
2017,Spring,2017-sp,LAW,607,Civil Procedure,"Kesan, Jay P",0,2,3,5,10,3,1,0,0,0,0,0,0,0,3.47
2017,Spring,2017-sp,LAW,607,Civil Procedure,"Kordik, Ellen R",1,3,4,9,3,2,3,1,0,0,0,0,0,0,3.49
2017,Spring,2017-sp,LAW,607,Civil Procedure,"Walker, Tammi D",0,2,4,5,8,5,0,2,1,0,0,0,0,0,3.36
2017,Spring,2017-sp,LAW,610,Introduction to Advocacy,"Alam, Rummana",1,4,3,10,2,2,0,2,0,0,1,0,0,0,3.47
2017,Spring,2017-sp,LAW,610,Introduction to Advocacy,"Anderson, Sean M",1,3,0,11,1,4,1,1,0,0,0,0,0,0,3.46
2017,Spring,2017-sp,LAW,610,Introduction to Advocacy,"LaGory, Dennis",1,3,1,9,6,0,2,1,0,0,0,0,0,0,3.49
2017,Spring,2017-sp,LAW,610,Introduction to Advocacy,"Moritz, Shannon M",1,3,3,6,8,2,0,0,0,0,0,0,1,0,3.45
2017,Spring,2017-sp,LAW,610,Introduction to Advocacy,"Pea, Janice F",1,2,1,8,6,1,0,1,0,0,1,0,0,0,3.40
2017,Spring,2017-sp,LAW,610,Introduction to Advocacy,"Schulte, Aylon",1,2,2,9,3,2,0,3,0,0,0,0,0,0,3.43
2017,Spring,2017-sp,LAW,631,Secured Transactions,"Lawless, Robert M",0,8,2,4,5,5,0,0,0,0,0,0,0,0,3.60
2017,Spring,2017-sp,LAW,633,Business Associations I,"Winship, Verity",0,4,4,10,4,0,1,0,0,0,0,0,0,0,3.68
2017,Spring,2017-sp,LAW,653,International Business Trans,"Heald, Paul J",0,11,9,10,7,4,1,2,0,1,0,0,0,0,3.58
2017,Spring,2017-sp,LAW,664,Employment Discrimination,"Thomas, Suja A",1,10,5,8,15,2,0,0,0,0,0,0,0,0,3.63
2017,Spring,2017-sp,LAW,670,Elder Law,"Kaplan, Richard L",1,13,15,15,12,8,1,0,0,0,0,0,0,0,3.65
2017,Spring,2017-sp,LAW,679,Criminal Proc: Adjudication,"Leipold, Andrew D",1,13,22,26,8,5,2,0,1,0,0,0,0,0,3.69
2017,Spring,2017-sp,LAW,680,Professional Responsibility,"Kordik, Ellen R",0,16,17,18,9,9,5,1,0,0,0,0,0,0,3.61
2017,Spring,2017-sp,LAW,684,Federal Courts,"Sharpe, Jamelle C",0,2,8,19,2,0,0,0,0,0,0,0,0,0,3.75
2017,Spring,2017-sp,LAW,687,Jurisprudence,"Boyle, Francis A",0,4,5,12,6,0,0,0,0,0,0,0,0,0,3.70
2017,Spring,2017-sp,LAW,792,Advanced Legal Research,"Healey, Paul D",0,6,10,7,16,0,0,0,0,0,0,0,0,0,3.67
2017,Spring,2017-sp,LAW,794,Employee Benefits,"Anderson, Sean M",1,6,1,5,6,2,1,0,0,0,0,0,0,0,3.57
2017,Spring,2017-sp,LER,100,Introduction to Labor Studies,"Arnold, Dexter P",0,3,3,1,5,2,1,1,5,0,0,0,3,0,2.81
2017,Spring,2017-sp,LER,100,Introduction to Labor Studies,"Ashby, Steven",0,2,1,1,2,2,0,3,2,0,1,0,9,0,2.03
2017,Spring,2017-sp,LER,100,Introduction to Labor Studies,"Franklin, Stephen",1,3,2,0,3,2,0,2,1,1,0,1,9,0,2.14
2017,Spring,2017-sp,LER,100,Introduction to Labor Studies,"Konopacki, Mike",0,4,4,1,4,2,0,3,3,1,0,0,3,0,2.87
2017,Spring,2017-sp,LER,100,Introduction to Labor Studies,"Stewart, Beverly L",0,2,5,0,9,2,2,4,0,0,0,0,2,0,3.08
2017,Spring,2017-sp,LER,110,Labor and Social Movements,"Ashby, Steven",0,4,3,3,6,0,0,0,0,0,1,1,4,0,2.91
2017,Spring,2017-sp,LER,110,Labor and Social Movements,"Saute, Robert",0,2,1,1,5,3,1,4,0,1,1,0,4,0,2.56
2017,Spring,2017-sp,LER,110,Labor and Social Movements,"Schiavone, Michael",0,3,2,0,5,3,0,3,0,0,1,0,12,2,2.14
2017,Spring,2017-sp,LER,120,Contemporary Labor Problems,"Bybee, Roger",0,7,0,0,4,2,0,1,0,0,1,0,7,1,2.53
2017,Spring,2017-sp,LER,120,Contemporary Labor Problems,"Cohen, Margaret L",0,4,1,2,4,2,2,1,0,0,0,0,8,1,2.49
2017,Spring,2017-sp,LER,523,Org Fundamentals for HR,"Benton, Richard",0,16,10,0,5,0,0,1,0,0,0,0,0,0,3.84
2017,Spring,2017-sp,LER,542,Collective Bargaining,"Lamare, James R",0,19,12,1,4,1,0,0,0,0,0,0,0,0,3.89
2017,Spring,2017-sp,LER,545,Economics of Human Resources,"Forsythe, Elizabeth C",0,17,7,11,3,2,2,0,0,0,0,0,0,0,3.75
2017,Spring,2017-sp,LER,561,Compensation Systems,"Martocchio, Joseph J",0,42,1,1,0,0,0,0,0,0,0,0,0,0,3.99
2017,Spring,2017-sp,LER,565,HR Management and Strategy,"Won, Shinjae",5,24,3,1,3,1,2,0,0,0,0,0,0,0,3.82
2017,Spring,2017-sp,LER,566,International HR Management,"Chen, Ying",0,19,20,3,1,0,0,0,0,0,0,0,0,0,3.96
2017,Spring,2017-sp,LER,567,Negotiation in HR Decisions,"Cardador, Maria T",0,17,8,0,2,0,0,0,0,0,0,0,0,0,3.95
2017,Spring,2017-sp,LER,568,Firm Performance and HR,"Weaver, Andrew",0,2,6,4,7,6,0,0,0,0,0,0,1,0,3.41
2017,Spring,2017-sp,LER,569,Power & Influence in HRM,"Benton, Richard",8,20,0,0,0,0,0,0,0,0,0,0,1,0,3.84
2017,Spring,2017-sp,LER,590,Corporate Social Respon,"Jung, Ji Wook",1,5,5,9,1,0,0,0,0,0,0,0,0,0,3.82
2017,Spring,2017-sp,LER,590,"Emp Stress, Well-Being & Saf","Park, YoungAh",0,18,2,1,0,0,0,0,0,0,0,0,1,0,3.83
2017,Spring,2017-sp,LER,590,Gov't Reg & Employment Law,"Leroy, Michael H",1,36,0,3,0,0,0,0,0,0,0,0,0,0,3.97
2017,Spring,2017-sp,LER,590,"Work, Family and Orgnizations","Kramer, Amit",0,14,9,5,2,0,0,0,0,0,0,0,0,0,3.90
2017,Spring,2017-sp,LER,591,Employment Relations Systems,"Cardador, Maria T",3,20,5,1,0,0,0,0,0,0,0,0,0,0,3.99
2017,Spring,2017-sp,LER,593,Quantitative Methods in LER,"Frye, Christina L",8,11,5,3,2,2,0,0,1,2,0,0,2,0,3.37
2017,Spring,2017-sp,LER,595,Managing Diversity Globally,"Kramer, Amit",1,35,12,9,4,2,1,0,0,0,0,0,0,0,3.86
2017,Spring,2017-sp,LING,100,Intro to Language Science,"Shosted, Ryan K",11,24,36,12,9,7,0,3,2,0,2,0,3,1,3.58
2017,Spring,2017-sp,LING,111,Language in Globalization,"Bhatt, Rakesh M",42,41,9,8,16,6,1,8,0,2,2,0,2,0,3.47
2017,Spring,2017-sp,LING,225,"Language, Mind, and Brain","Shantz, Kailen T",1,5,8,7,7,2,2,1,0,2,0,0,1,1,3.39
2017,Spring,2017-sp,LING,250,Language Diversity in the USA,"Weissman, Benjamin P",4,8,2,4,2,0,0,1,0,1,0,0,0,0,3.63
2017,Spring,2017-sp,LING,270,"Language, Technology & Society","Hall, John W",4,16,8,2,1,1,0,1,1,0,0,0,0,0,3.80
2017,Spring,2017-sp,LING,301,Elements of Syntax,"MacDonald, Jonathan E",2,3,8,4,3,2,2,2,1,0,0,1,0,0,3.37
2017,Spring,2017-sp,LING,302,Elements of Phonology,"Shosted, Ryan K",1,16,2,0,1,1,0,0,2,0,0,1,2,0,3.39
2017,Spring,2017-sp,LING,307,Elmnts Semantics & Pragmatics,"Schreiner, Sylvia L",1,19,3,1,6,1,0,5,1,0,0,0,0,0,3.56
2017,Spring,2017-sp,LING,406,Intro to Computational Ling,"Girju, Corina R",17,20,14,1,0,0,2,0,0,0,0,0,0,0,3.92
2017,Spring,2017-sp,LING,425,Intro to Psycholinguistics,"Ionin, Tania",11,7,1,1,1,1,1,1,0,2,2,1,0,0,3.00
2017,Spring,2017-sp,LLS,100,Intro Latina/Latino Studies,"Madarieta, Ethan",15,12,21,10,4,3,2,0,2,2,1,0,1,0,3.55
2017,Spring,2017-sp,LLS,265,Politics of Hip Hop,"Coyoca, Wilfred D",0,11,10,3,3,1,0,5,0,0,0,0,0,0,3.63
2017,Spring,2017-sp,LLS,355,Race and Mixed Race,"Dowling, Julie",3,11,4,3,4,2,0,1,0,0,0,0,0,0,3.71
2017,Spring,2017-sp,MACS,100,Intro to Popular TV & Movies,"Kozma, Alicia",40,131,119,44,36,24,8,10,6,4,2,2,10,4,3.61
2017,Spring,2017-sp,MACS,101,Intro to the Media,"Ahn, Sungyong",6,33,7,2,3,0,0,0,0,0,0,1,0,0,3.88
2017,Spring,2017-sp,MACS,101,Intro to the Media,"Kristensen, Morten Stinus",2,19,4,2,0,0,0,0,0,0,0,0,0,0,3.97
2017,Spring,2017-sp,MACS,101,Intro to the Media,"Prieto Nanez, Fabian M",10,10,5,1,0,0,0,0,1,0,0,0,0,0,3.86
2017,Spring,2017-sp,MACS,101,Intro to the Media,"Robinson, Jessica L",22,18,0,1,8,2,0,2,0,0,1,0,0,0,3.57
2017,Spring,2017-sp,MACS,101,Intro to the Media,"Yang, Chamee",3,14,10,1,0,0,0,0,0,1,0,0,2,0,3.67
2017,Spring,2017-sp,MACS,224,Sportsmedia Technology Culture,"Cole, Cheryl L",1,22,1,1,3,0,0,1,1,0,0,0,0,0,3.79
2017,Spring,2017-sp,MACS,262,Survey of World Cinema II,"Knipp, Jonathan A",0,10,10,8,2,1,1,1,0,0,0,0,0,0,3.76
2017,Spring,2017-sp,MACS,264,Creative and Info Economies,"Grosse, Meghan L",0,6,3,3,5,7,2,5,0,1,0,2,2,0,2.96
2017,Spring,2017-sp,MACS,295,A World of Death & Blood,"Knipp, Jonathan A",0,13,11,3,2,0,0,0,0,0,0,0,0,0,3.92
2017,Spring,2017-sp,MACS,320,Popular Culture,"Hay, James W",0,3,6,5,6,4,1,0,0,0,0,0,0,0,3.56
2017,Spring,2017-sp,MACS,321,"Censorship, Cinema, & Culture","Kozma, Alicia",2,1,3,3,2,1,0,1,3,2,3,2,4,0,2.28
2017,Spring,2017-sp,MACS,326,"New Media, Culture & Society","Baird, Robert T",5,22,5,0,0,0,0,0,2,0,0,0,2,1,3.66
2017,Spring,2017-sp,MACS,351,Social Aspects of Media,"Reisner, Ann E",6,15,9,9,9,5,4,4,3,0,1,0,0,0,3.41
2017,Spring,2017-sp,MACS,356,Sex & Gender in Popular Media,"Ruehlicke, Andrea",3,26,19,15,9,4,1,1,2,0,0,0,2,1,3.64
2017,Spring,2017-sp,MATH,103,Theory of Arithmetic,"Hoffmeister, April M",2,12,1,1,13,4,1,7,0,0,1,0,0,0,3.28
2017,Spring,2017-sp,MATH,115,Preparation for Calculus,"Hoffmeister, April M",2,13,1,6,39,6,2,21,4,4,10,1,11,2,2.68
2017,Spring,2017-sp,MATH,124,Finite Mathematics,"Lanius, Melinda D",7,13,12,3,1,3,2,1,6,0,1,0,1,0,3.37
2017,Spring,2017-sp,MATH,124,Finite Mathematics,"Reddy, Alison",3,3,6,4,2,5,2,2,0,0,0,1,0,0,3.33
2017,Spring,2017-sp,MATH,124,Finite Mathematics,"Uyanik, Caglar",11,13,6,4,6,1,3,1,1,0,1,1,0,0,3.47
2017,Spring,2017-sp,MATH,124,Finite Mathematics,"Wolbert, Seth P",2,6,3,5,2,1,1,0,1,0,0,0,0,0,3.61
2017,Spring,2017-sp,MATH,181,A Mathematical World,"Delcourt, Michelle J",7,9,3,1,2,3,1,0,0,0,0,0,0,0,3.68
